,lsat,pass_bar,bar
19796,38.5,1.0,b'a Passed 1st time'
19799,33.5,1.0,b'a Passed 1st time'
19800,38.0,1.0,b'a Passed 1st time'
19801,38.0,1.0,b'a Passed 1st time'
19802,41.0,1.0,b'a Passed 1st time'
19803,44.0,1.0,b'a Passed 1st time'
19804,27.0,1.0,b'b Passed 2nd time'
19805,44.0,1.0,b'a Passed 1st time'
19806,36.0,1.0,b'a Passed 1st time'
19807,35.0,1.0,b'a Passed 1st time'
19808,48.0,1.0,b'a Passed 1st time'
19809,35.0,1.0,b'a Passed 1st time'
19811,35.0,1.0,b'a Passed 1st time'
19813,37.0,1.0,b'a Passed 1st time'
19814,36.0,1.0,b'a Passed 1st time'
19815,33.0,1.0,b'a Passed 1st time'
19817,38.0,1.0,b'a Passed 1st time'
19819,46.0,1.0,b'a Passed 1st time'
19820,36.0,1.0,b'a Passed 1st time'
19822,37.0,1.0,b'a Passed 1st time'
19823,41.0,1.0,b'a Passed 1st time'
19824,33.5,1.0,b'a Passed 1st time'
19825,37.0,1.0,b'a Passed 1st time'
19826,40.0,1.0,b'a Passed 1st time'
19827,27.0,1.0,b'a Passed 1st time'
19828,43.0,1.0,b'a Passed 1st time'
19829,36.0,1.0,b'a Passed 1st time'
19830,34.5,1.0,b'a Passed 1st time'
19831,40.0,1.0,b'a Passed 1st time'
19832,34.0,1.0,b'a Passed 1st time'
19833,40.0,1.0,b'a Passed 1st time'
19834,44.0,1.0,b'a Passed 1st time'
19835,23.3,0.0,b'c Failed'
19837,34.5,1.0,b'a Passed 1st time'
19838,45.0,1.0,b'a Passed 1st time'
19839,40.0,1.0,b'a Passed 1st time'
19840,39.0,1.0,b'a Passed 1st time'
19841,25.5,1.0,b'a Passed 1st time'
19842,42.0,1.0,b'a Passed 1st time'
19843,26.3,1.0,b'a Passed 1st time'
19844,30.0,1.0,b'a Passed 1st time'
19845,34.0,1.0,b'a Passed 1st time'
19846,38.0,1.0,b'a Passed 1st time'
19847,43.0,1.0,b'a Passed 1st time'
19848,39.0,1.0,b'a Passed 1st time'
19849,41.0,1.0,b'a Passed 1st time'
19850,38.0,1.0,b'a Passed 1st time'
19851,15.7,0.0,b'c Failed'
19853,45.0,1.0,b'a Passed 1st time'
19854,39.0,1.0,b'a Passed 1st time'
19855,32.0,1.0,b'a Passed 1st time'
19856,42.0,1.0,b'a Passed 1st time'
19857,33.0,1.0,b'a Passed 1st time'
19858,42.0,1.0,b'a Passed 1st time'
19860,39.0,1.0,b'a Passed 1st time'
19861,39.0,1.0,b'a Passed 1st time'
19862,31.0,1.0,b'a Passed 1st time'
19863,41.0,1.0,b'a Passed 1st time'
19865,26.5,0.0,b'c Failed'
19866,42.0,1.0,b'a Passed 1st time'
19867,38.0,1.0,b'a Passed 1st time'
19868,29.0,1.0,b'a Passed 1st time'
19870,32.0,1.0,b'a Passed 1st time'
19871,29.0,1.0,b'a Passed 1st time'
19873,33.5,1.0,b'a Passed 1st time'
19874,39.0,0.0,b'c Failed'
19875,33.0,1.0,b'a Passed 1st time'
19877,32.0,1.0,b'a Passed 1st time'
19879,30.0,1.0,b'a Passed 1st time'
19880,34.0,1.0,b'a Passed 1st time'
19881,45.0,1.0,b'a Passed 1st time'
19882,27.0,1.0,b'a Passed 1st time'
19883,37.0,1.0,b'a Passed 1st time'
19884,34.0,1.0,b'a Passed 1st time'
19885,36.0,1.0,b'a Passed 1st time'
19886,39.0,1.0,b'a Passed 1st time'
19887,39.0,1.0,b'a Passed 1st time'
19888,39.0,1.0,b'a Passed 1st time'
19889,39.0,1.0,b'a Passed 1st time'
19890,40.0,1.0,b'a Passed 1st time'
19891,44.0,1.0,b'a Passed 1st time'
19892,21.0,0.0,b'c Failed'
19893,25.0,1.0,b'a Passed 1st time'
19894,39.0,1.0,b'a Passed 1st time'
19895,41.5,1.0,b'a Passed 1st time'
19896,46.0,1.0,b'a Passed 1st time'
19897,36.0,1.0,b'a Passed 1st time'
19898,31.0,1.0,b'a Passed 1st time'
19899,34.0,1.0,b'a Passed 1st time'
19900,34.5,1.0,b'b Passed 2nd time'
19901,37.0,1.0,b'a Passed 1st time'
19903,35.0,1.0,b'a Passed 1st time'
19904,31.0,1.0,b'a Passed 1st time'
19905,47.0,1.0,b'a Passed 1st time'
19906,28.5,1.0,b'a Passed 1st time'
19907,40.0,1.0,b'b Passed 2nd time'
19908,45.0,1.0,b'a Passed 1st time'
19909,27.0,1.0,b'a Passed 1st time'
19910,37.0,1.0,b'a Passed 1st time'
19911,39.0,1.0,b'a Passed 1st time'
19912,29.5,1.0,b'a Passed 1st time'
19913,42.0,1.0,b'a Passed 1st time'
19914,40.0,1.0,b'a Passed 1st time'
19916,39.0,1.0,b'a Passed 1st time'
19917,35.0,1.0,b'a Passed 1st time'
19918,39.0,1.0,b'a Passed 1st time'
19920,25.0,0.0,b'c Failed'
19921,39.0,1.0,b'a Passed 1st time'
19922,36.0,1.0,b'a Passed 1st time'
19923,36.0,1.0,b'a Passed 1st time'
19924,26.5,1.0,b'b Passed 2nd time'
19925,45.0,1.0,b'a Passed 1st time'
19927,42.0,1.0,b'a Passed 1st time'
19929,36.0,1.0,b'a Passed 1st time'
19930,46.0,1.0,b'a Passed 1st time'
19931,42.0,1.0,b'a Passed 1st time'
19932,40.0,1.0,b'a Passed 1st time'
19933,37.0,1.0,b'b Passed 2nd time'
19934,32.0,0.0,b'c Failed'
19935,38.0,1.0,b'a Passed 1st time'
19936,45.0,1.0,b'a Passed 1st time'
19937,45.0,1.0,b'a Passed 1st time'
19938,36.0,1.0,b'a Passed 1st time'
19940,30.0,1.0,b'a Passed 1st time'
19941,33.0,1.0,b'a Passed 1st time'
19942,34.0,1.0,b'a Passed 1st time'
19944,46.0,1.0,b'a Passed 1st time'
19945,36.0,1.0,b'a Passed 1st time'
19946,42.0,1.0,b'a Passed 1st time'
19947,46.0,1.0,b'a Passed 1st time'
19948,44.0,1.0,b'a Passed 1st time'
19950,35.0,1.0,b'a Passed 1st time'
19951,27.0,1.0,b'a Passed 1st time'
19952,44.0,1.0,b'a Passed 1st time'
19953,32.0,1.0,b'a Passed 1st time'
19954,42.0,1.0,b'a Passed 1st time'
19955,34.0,1.0,b'a Passed 1st time'
19957,30.5,1.0,b'a Passed 1st time'
19958,35.0,1.0,b'a Passed 1st time'
19960,26.0,1.0,b'a Passed 1st time'
19961,42.5,1.0,b'a Passed 1st time'
19962,33.0,1.0,b'a Passed 1st time'
19963,30.0,1.0,b'a Passed 1st time'
19964,36.0,1.0,b'a Passed 1st time'
19965,39.5,1.0,b'a Passed 1st time'
19966,33.0,1.0,b'a Passed 1st time'
19968,43.0,1.0,b'a Passed 1st time'
19969,27.5,1.0,b'b Passed 2nd time'
19970,34.0,1.0,b'a Passed 1st time'
19971,40.5,1.0,b'a Passed 1st time'
19972,28.0,1.0,b'a Passed 1st time'
19973,39.0,1.0,b'a Passed 1st time'
19974,37.0,1.0,b'a Passed 1st time'
19976,40.0,1.0,b'a Passed 1st time'
19977,39.0,1.0,b'a Passed 1st time'
19978,34.0,1.0,b'a Passed 1st time'
19980,48.0,1.0,b'a Passed 1st time'
19981,41.0,1.0,b'a Passed 1st time'
19982,47.0,1.0,b'a Passed 1st time'
19983,42.0,1.0,b'a Passed 1st time'
19985,38.0,1.0,b'a Passed 1st time'
19986,43.0,1.0,b'a Passed 1st time'
19987,39.0,1.0,b'a Passed 1st time'
19988,33.5,1.0,b'a Passed 1st time'
19989,38.0,1.0,b'a Passed 1st time'
19990,33.0,1.0,b'b Passed 2nd time'
19992,37.0,1.0,b'a Passed 1st time'
19994,36.5,1.0,b'a Passed 1st time'
19995,18.0,1.0,b'b Passed 2nd time'
19997,30.5,1.0,b'a Passed 1st time'
19998,36.0,1.0,b'a Passed 1st time'
19999,34.0,1.0,b'a Passed 1st time'
20000,35.0,1.0,b'a Passed 1st time'
20001,30.5,1.0,b'a Passed 1st time'
20002,39.0,1.0,b'a Passed 1st time'
20003,37.0,1.0,b'a Passed 1st time'
20004,36.0,1.0,b'a Passed 1st time'
20005,37.0,1.0,b'a Passed 1st time'
20006,35.0,1.0,b'a Passed 1st time'
20007,40.0,1.0,b'a Passed 1st time'
20009,42.0,1.0,b'a Passed 1st time'
20010,37.7,1.0,b'a Passed 1st time'
20011,35.0,1.0,b'a Passed 1st time'
20012,40.0,1.0,b'a Passed 1st time'
20013,22.0,1.0,b'a Passed 1st time'
20014,42.0,1.0,b'a Passed 1st time'
20015,34.0,1.0,b'a Passed 1st time'
20016,34.5,1.0,b'b Passed 2nd time'
20017,41.0,1.0,b'b Passed 2nd time'
20018,35.0,1.0,b'a Passed 1st time'
20019,44.0,1.0,b'a Passed 1st time'
20020,37.5,1.0,b'a Passed 1st time'
20021,35.0,1.0,b'a Passed 1st time'
20022,37.0,1.0,b'a Passed 1st time'
20023,30.0,0.0,b'c Failed'
20024,44.0,1.0,b'a Passed 1st time'
20025,40.0,1.0,b'a Passed 1st time'
20027,39.0,1.0,b'a Passed 1st time'
20028,36.0,1.0,b'a Passed 1st time'
20029,44.0,1.0,b'a Passed 1st time'
20030,36.0,1.0,b'a Passed 1st time'
20031,37.0,0.0,b'c Failed'
20032,28.5,1.0,b'a Passed 1st time'
20033,35.0,1.0,b'a Passed 1st time'
20034,40.0,1.0,b'a Passed 1st time'
20035,37.0,1.0,b'a Passed 1st time'
20036,39.0,1.0,b'a Passed 1st time'
20037,36.0,0.0,b'c Failed'
20039,42.0,1.0,b'a Passed 1st time'
20040,36.0,1.0,b'a Passed 1st time'
20042,47.0,1.0,b'a Passed 1st time'
20043,47.0,1.0,b'a Passed 1st time'
20045,36.0,1.0,b'a Passed 1st time'
20046,33.0,1.0,b'a Passed 1st time'
20047,40.0,1.0,b'a Passed 1st time'
20048,39.0,1.0,b'a Passed 1st time'
20049,37.0,1.0,b'a Passed 1st time'
20050,41.0,1.0,b'a Passed 1st time'
20051,44.0,1.0,b'a Passed 1st time'
20052,42.0,1.0,b'a Passed 1st time'
20053,,1.0,b'a Passed 1st time'
20054,32.0,1.0,b'a Passed 1st time'
20056,32.0,1.0,b'a Passed 1st time'
20057,40.0,1.0,b'a Passed 1st time'
20058,36.0,1.0,b'a Passed 1st time'
20060,42.0,1.0,b'a Passed 1st time'
20061,36.0,1.0,b'a Passed 1st time'
20062,33.0,1.0,b'a Passed 1st time'
20063,39.0,1.0,b'a Passed 1st time'
20064,43.0,1.0,b'a Passed 1st time'
20065,43.0,1.0,b'a Passed 1st time'
20066,44.0,1.0,b'a Passed 1st time'
20069,39.0,1.0,b'a Passed 1st time'
20070,43.0,1.0,b'a Passed 1st time'
20071,36.0,1.0,b'a Passed 1st time'
20072,47.0,1.0,b'a Passed 1st time'
20074,48.0,1.0,b'a Passed 1st time'
20076,35.0,1.0,b'a Passed 1st time'
20077,43.0,1.0,b'a Passed 1st time'
20078,41.0,1.0,b'a Passed 1st time'
20079,40.0,1.0,b'a Passed 1st time'
20080,37.0,1.0,b'a Passed 1st time'
20081,45.0,1.0,b'a Passed 1st time'
20082,40.0,1.0,b'a Passed 1st time'
20083,26.5,1.0,b'a Passed 1st time'
20084,40.0,1.0,b'a Passed 1st time'
20085,42.0,1.0,b'a Passed 1st time'
20087,37.0,1.0,b'a Passed 1st time'
20088,39.0,1.0,b'a Passed 1st time'
20089,39.0,1.0,b'a Passed 1st time'
20090,42.0,1.0,b'a Passed 1st time'
20091,37.0,1.0,b'a Passed 1st time'
20092,25.0,1.0,b'a Passed 1st time'
20093,39.0,1.0,b'a Passed 1st time'
20094,41.0,0.0,b'c Failed'
20095,37.0,1.0,b'a Passed 1st time'
20096,32.0,1.0,b'a Passed 1st time'
20097,34.0,1.0,b'a Passed 1st time'
20098,36.5,1.0,b'a Passed 1st time'
20099,42.0,1.0,b'a Passed 1st time'
20100,43.0,1.0,b'a Passed 1st time'
20101,33.0,1.0,b'a Passed 1st time'
20102,44.0,1.0,b'a Passed 1st time'
20103,36.0,1.0,b'a Passed 1st time'
20104,22.0,1.0,b'a Passed 1st time'
20105,33.5,1.0,b'a Passed 1st time'
20106,34.0,1.0,b'a Passed 1st time'
20107,29.0,1.0,b'a Passed 1st time'
20108,35.0,1.0,b'a Passed 1st time'
20109,44.0,1.0,b'a Passed 1st time'
20111,48.0,1.0,b'a Passed 1st time'
20113,27.0,1.0,b'a Passed 1st time'
20114,39.0,1.0,b'a Passed 1st time'
20115,34.0,1.0,b'a Passed 1st time'
20116,38.0,1.0,b'a Passed 1st time'
20117,40.0,1.0,b'a Passed 1st time'
20118,38.0,1.0,b'a Passed 1st time'
20119,44.0,1.0,b'a Passed 1st time'
20121,40.0,1.0,b'a Passed 1st time'
20122,30.0,1.0,b'a Passed 1st time'
20123,33.0,1.0,b'a Passed 1st time'
20124,37.0,1.0,b'a Passed 1st time'
20125,37.0,1.0,b'a Passed 1st time'
20127,38.0,1.0,b'a Passed 1st time'
20128,37.5,1.0,b'a Passed 1st time'
20129,33.0,1.0,b'a Passed 1st time'
20130,32.0,1.0,b'a Passed 1st time'
20131,38.5,1.0,b'a Passed 1st time'
20132,46.0,1.0,b'a Passed 1st time'
20134,29.3,1.0,b'a Passed 1st time'
20135,30.0,1.0,b'a Passed 1st time'
20136,45.0,1.0,b'a Passed 1st time'
20137,38.5,1.0,b'a Passed 1st time'
20138,30.0,1.0,b'a Passed 1st time'
20139,36.0,1.0,b'a Passed 1st time'
20141,39.0,1.0,b'a Passed 1st time'
20142,33.0,1.0,b'a Passed 1st time'
20143,40.0,1.0,b'a Passed 1st time'
20144,45.0,1.0,b'a Passed 1st time'
20146,28.0,1.0,b'a Passed 1st time'
20147,38.0,0.0,b'c Failed'
20148,27.0,1.0,b'a Passed 1st time'
20149,43.0,1.0,b'a Passed 1st time'
20150,28.0,1.0,b'a Passed 1st time'
20151,44.0,1.0,b'a Passed 1st time'
20153,44.0,1.0,b'a Passed 1st time'
20154,35.0,1.0,b'a Passed 1st time'
20156,42.0,1.0,b'a Passed 1st time'
20158,29.0,1.0,b'a Passed 1st time'
20159,35.0,1.0,b'a Passed 1st time'
20161,39.0,1.0,b'a Passed 1st time'
20162,40.0,1.0,b'a Passed 1st time'
20163,33.0,1.0,b'a Passed 1st time'
20164,40.0,1.0,b'a Passed 1st time'
20165,39.0,1.0,b'a Passed 1st time'
20166,39.5,1.0,b'a Passed 1st time'
20167,37.0,1.0,b'a Passed 1st time'
20168,32.0,1.0,b'a Passed 1st time'
20169,32.0,1.0,b'a Passed 1st time'
20170,36.0,1.0,b'a Passed 1st time'
20172,31.5,1.0,b'a Passed 1st time'
20173,42.0,1.0,b'a Passed 1st time'
20174,33.0,1.0,b'a Passed 1st time'
20175,39.0,1.0,b'a Passed 1st time'
20176,36.0,1.0,b'a Passed 1st time'
20178,44.0,1.0,b'a Passed 1st time'
20180,37.0,1.0,b'a Passed 1st time'
20182,36.0,0.0,b'c Failed'
20183,31.5,1.0,b'a Passed 1st time'
20184,37.0,1.0,b'a Passed 1st time'
20186,31.0,1.0,b'a Passed 1st time'
20187,33.5,1.0,b'a Passed 1st time'
20188,37.0,1.0,b'b Passed 2nd time'
20189,35.0,1.0,b'a Passed 1st time'
20190,43.0,1.0,b'a Passed 1st time'
20191,26.3,0.0,b'c Failed'
20192,41.0,1.0,b'a Passed 1st time'
20193,33.0,1.0,b'a Passed 1st time'
20194,38.0,1.0,b'a Passed 1st time'
20195,43.0,1.0,b'a Passed 1st time'
20196,37.0,1.0,b'a Passed 1st time'
20198,35.0,1.0,b'a Passed 1st time'
20199,42.0,1.0,b'a Passed 1st time'
20201,43.0,1.0,b'a Passed 1st time'
20203,39.0,1.0,b'a Passed 1st time'
20204,26.0,0.0,b'c Failed'
20205,41.0,1.0,b'a Passed 1st time'
20206,35.0,1.0,b'a Passed 1st time'
20207,39.0,1.0,b'a Passed 1st time'
20208,30.0,1.0,b'a Passed 1st time'
20209,30.0,1.0,b'a Passed 1st time'
20210,41.0,1.0,b'a Passed 1st time'
20211,36.0,1.0,b'a Passed 1st time'
20212,36.0,1.0,b'a Passed 1st time'
20213,41.0,1.0,b'a Passed 1st time'
20215,24.5,1.0,b'a Passed 1st time'
20216,38.5,1.0,b'a Passed 1st time'
20217,41.0,1.0,b'a Passed 1st time'
20218,30.5,1.0,b'a Passed 1st time'
20219,42.0,1.0,b'a Passed 1st time'
20221,43.0,1.0,b'a Passed 1st time'
20222,40.0,1.0,b'a Passed 1st time'
20223,42.0,1.0,b'a Passed 1st time'
20224,35.0,1.0,b'a Passed 1st time'
20225,31.0,0.0,b'c Failed'
20226,35.0,0.0,b'c Failed'
20227,30.0,1.0,b'a Passed 1st time'
20228,35.5,1.0,b'a Passed 1st time'
20229,39.0,1.0,b'a Passed 1st time'
20230,38.0,1.0,b'a Passed 1st time'
20231,34.0,0.0,b'c Failed'
20232,36.0,1.0,b'a Passed 1st time'
20233,35.0,1.0,b'a Passed 1st time'
20234,40.0,1.0,b'a Passed 1st time'
20235,35.0,1.0,b'a Passed 1st time'
20236,37.0,1.0,b'a Passed 1st time'
20237,28.0,0.0,b'c Failed'
20239,33.0,1.0,b'a Passed 1st time'
20240,41.0,1.0,b'a Passed 1st time'
20241,41.0,1.0,b'a Passed 1st time'
20242,38.0,1.0,b'a Passed 1st time'
20243,27.3,1.0,b'b Passed 2nd time'
20244,33.0,1.0,b'a Passed 1st time'
20246,29.0,1.0,b'a Passed 1st time'
20247,39.0,1.0,b'a Passed 1st time'
20251,21.0,0.0,b'c Failed'
20252,46.0,1.0,b'a Passed 1st time'
20253,35.0,1.0,b'a Passed 1st time'
20254,39.0,1.0,b'a Passed 1st time'
20255,33.0,1.0,b'a Passed 1st time'
20256,42.0,1.0,b'a Passed 1st time'
20257,29.0,1.0,b'b Passed 2nd time'
20258,32.0,1.0,b'a Passed 1st time'
20259,42.0,1.0,b'a Passed 1st time'
20260,39.0,1.0,b'a Passed 1st time'
20263,39.0,1.0,b'a Passed 1st time'
20265,30.0,1.0,b'a Passed 1st time'
20266,38.0,1.0,b'a Passed 1st time'
20267,23.5,1.0,b'a Passed 1st time'
20268,37.0,1.0,b'a Passed 1st time'
20269,29.7,1.0,b'a Passed 1st time'
20270,43.0,1.0,b'a Passed 1st time'
20271,34.0,1.0,b'a Passed 1st time'
20272,41.0,1.0,b'a Passed 1st time'
20274,36.0,1.0,b'a Passed 1st time'
20277,,1.0,b'a Passed 1st time'
20278,33.0,1.0,b'b Passed 2nd time'
20279,40.0,1.0,b'a Passed 1st time'
20280,47.0,1.0,b'a Passed 1st time'
20282,41.0,1.0,b'a Passed 1st time'
20283,33.0,1.0,b'a Passed 1st time'
20284,33.5,1.0,b'a Passed 1st time'
20285,37.0,1.0,b'a Passed 1st time'
20286,32.0,1.0,b'a Passed 1st time'
20287,34.0,1.0,b'a Passed 1st time'
20288,38.0,1.0,b'a Passed 1st time'
20289,39.0,1.0,b'a Passed 1st time'
20290,43.0,1.0,b'a Passed 1st time'
20291,40.0,1.0,b'a Passed 1st time'
20292,38.0,1.0,b'a Passed 1st time'
20293,,1.0,b'a Passed 1st time'
20294,44.0,1.0,b'a Passed 1st time'
20295,35.0,1.0,b'a Passed 1st time'
20296,34.0,1.0,b'a Passed 1st time'
20297,,1.0,b'a Passed 1st time'
20298,33.0,1.0,b'a Passed 1st time'
20299,35.0,1.0,b'b Passed 2nd time'
20300,27.0,1.0,b'a Passed 1st time'
20301,41.0,1.0,b'a Passed 1st time'
20303,33.0,1.0,b'a Passed 1st time'
20305,44.0,1.0,b'a Passed 1st time'
20306,32.0,1.0,b'b Passed 2nd time'
20307,37.0,1.0,b'a Passed 1st time'
20308,42.0,1.0,b'a Passed 1st time'
20309,45.0,1.0,b'a Passed 1st time'
20310,37.0,1.0,b'a Passed 1st time'
20311,21.0,0.0,b'c Failed'
20312,31.0,1.0,b'b Passed 2nd time'
20313,33.0,1.0,b'b Passed 2nd time'
20314,48.0,1.0,b'a Passed 1st time'
20315,37.0,1.0,b'a Passed 1st time'
20316,39.0,1.0,b'a Passed 1st time'
20317,40.0,1.0,b'a Passed 1st time'
20318,38.0,1.0,b'a Passed 1st time'
20319,35.0,1.0,b'a Passed 1st time'
20320,45.0,1.0,b'a Passed 1st time'
20321,38.5,1.0,b'a Passed 1st time'
20322,43.0,1.0,b'a Passed 1st time'
20323,25.0,1.0,b'b Passed 2nd time'
20324,27.0,1.0,b'b Passed 2nd time'
20325,38.0,1.0,b'a Passed 1st time'
20327,26.0,0.0,b'c Failed'
20328,32.0,1.0,b'a Passed 1st time'
20329,43.0,1.0,b'a Passed 1st time'
20330,39.0,1.0,b'a Passed 1st time'
20331,39.0,1.0,b'a Passed 1st time'
20333,40.0,1.0,b'a Passed 1st time'
20334,42.0,1.0,b'a Passed 1st time'
20336,31.5,1.0,b'a Passed 1st time'
20337,43.0,1.0,b'a Passed 1st time'
20339,44.0,1.0,b'a Passed 1st time'
20340,35.0,1.0,b'a Passed 1st time'
20341,44.0,1.0,b'a Passed 1st time'
20342,34.3,1.0,b'a Passed 1st time'
20343,39.0,1.0,b'b Passed 2nd time'
20344,39.0,1.0,b'a Passed 1st time'
20345,39.0,1.0,b'a Passed 1st time'
20346,43.0,1.0,b'a Passed 1st time'
20347,37.0,1.0,b'a Passed 1st time'
20348,37.0,1.0,b'a Passed 1st time'
20349,43.0,1.0,b'a Passed 1st time'
20350,32.5,1.0,b'a Passed 1st time'
20351,34.0,1.0,b'a Passed 1st time'
20352,43.0,1.0,b'a Passed 1st time'
20353,44.0,1.0,b'a Passed 1st time'
20354,48.0,1.0,b'a Passed 1st time'
20355,17.0,0.0,b'c Failed'
20356,27.3,0.0,b'c Failed'
20357,40.0,1.0,b'a Passed 1st time'
20359,34.0,1.0,b'a Passed 1st time'
20360,31.0,1.0,b'a Passed 1st time'
20361,39.0,1.0,b'a Passed 1st time'
20362,35.0,1.0,b'a Passed 1st time'
20363,24.0,0.0,b'c Failed'
20364,38.0,1.0,b'a Passed 1st time'
20365,36.0,1.0,b'a Passed 1st time'
20367,27.7,1.0,b'a Passed 1st time'
20370,28.0,1.0,b'a Passed 1st time'
20371,43.0,1.0,b'a Passed 1st time'
20372,35.0,1.0,b'a Passed 1st time'
20373,40.0,1.0,b'a Passed 1st time'
20375,45.0,1.0,b'a Passed 1st time'
20376,31.0,0.0,b'c Failed'
20377,35.0,1.0,b'a Passed 1st time'
20378,28.0,1.0,b'a Passed 1st time'
20379,46.0,1.0,b'a Passed 1st time'
20380,34.0,1.0,b'a Passed 1st time'
20381,29.5,0.0,b'c Failed'
20382,40.0,1.0,b'a Passed 1st time'
20383,40.0,1.0,b'a Passed 1st time'
20384,27.5,0.0,b'c Failed'
20385,35.0,0.0,b'c Failed'
20386,44.0,1.0,b'a Passed 1st time'
20387,37.0,1.0,b'a Passed 1st time'
20388,37.0,1.0,b'a Passed 1st time'
20390,40.0,1.0,b'a Passed 1st time'
20392,38.0,1.0,b'a Passed 1st time'
20393,30.5,1.0,b'a Passed 1st time'
20394,31.0,1.0,b'a Passed 1st time'
20395,34.0,1.0,b'a Passed 1st time'
20396,42.0,1.0,b'a Passed 1st time'
20397,30.5,1.0,b'a Passed 1st time'
20398,41.0,1.0,b'a Passed 1st time'
20399,20.5,1.0,b'a Passed 1st time'
20401,28.0,1.0,b'a Passed 1st time'
20402,26.0,0.0,b'c Failed'
20403,43.0,1.0,b'a Passed 1st time'
20404,46.0,1.0,b'a Passed 1st time'
20405,36.0,1.0,b'a Passed 1st time'
20406,36.0,1.0,b'a Passed 1st time'
20408,29.5,1.0,b'a Passed 1st time'
20409,42.0,1.0,b'a Passed 1st time'
20410,35.5,1.0,b'a Passed 1st time'
20411,48.0,1.0,b'a Passed 1st time'
20412,28.0,1.0,b'a Passed 1st time'
20414,42.0,1.0,b'a Passed 1st time'
20415,37.0,1.0,b'a Passed 1st time'
20416,38.0,1.0,b'a Passed 1st time'
20417,43.0,1.0,b'a Passed 1st time'
20418,29.0,1.0,b'a Passed 1st time'
20419,42.0,1.0,b'a Passed 1st time'
20420,19.3,1.0,b'a Passed 1st time'
20421,31.0,1.0,b'a Passed 1st time'
20422,41.0,1.0,b'a Passed 1st time'
20423,40.0,1.0,b'a Passed 1st time'
20424,34.0,1.0,b'a Passed 1st time'
20425,31.0,1.0,b'b Passed 2nd time'
20426,38.0,1.0,b'a Passed 1st time'
20427,36.0,1.0,b'a Passed 1st time'
20428,28.0,0.0,b'c Failed'
20429,40.0,1.0,b'a Passed 1st time'
20430,38.0,1.0,b'a Passed 1st time'
20431,36.0,1.0,b'a Passed 1st time'
20432,32.5,1.0,b'a Passed 1st time'
20434,38.0,1.0,b'a Passed 1st time'
20435,42.0,1.0,b'a Passed 1st time'
20436,33.0,1.0,b'a Passed 1st time'
20437,24.3,1.0,b'a Passed 1st time'
20438,41.0,1.0,b'a Passed 1st time'
20439,36.0,1.0,b'a Passed 1st time'
20440,46.0,1.0,b'a Passed 1st time'
20441,48.0,1.0,b'a Passed 1st time'
20442,32.0,0.0,b'c Failed'
20443,42.0,1.0,b'a Passed 1st time'
20444,25.0,1.0,b'b Passed 2nd time'
20445,37.0,1.0,b'a Passed 1st time'
20446,39.0,1.0,b'a Passed 1st time'
20447,46.0,1.0,b'a Passed 1st time'
20448,43.0,1.0,b'a Passed 1st time'
20449,32.5,1.0,b'a Passed 1st time'
20450,32.5,1.0,b'a Passed 1st time'
20451,33.0,1.0,b'a Passed 1st time'
20453,42.0,1.0,b'a Passed 1st time'
20454,37.0,1.0,b'a Passed 1st time'
20455,42.0,1.0,b'a Passed 1st time'
20456,29.0,1.0,b'a Passed 1st time'
20457,31.0,1.0,b'a Passed 1st time'
20458,33.0,1.0,b'a Passed 1st time'
20459,28.7,1.0,b'a Passed 1st time'
20460,30.0,0.0,b'c Failed'
20461,35.3,1.0,b'b Passed 2nd time'
20462,41.0,1.0,b'a Passed 1st time'
20463,37.0,1.0,b'a Passed 1st time'
20464,37.0,1.0,b'a Passed 1st time'
20465,45.0,0.0,b'c Failed'
20466,35.0,1.0,b'a Passed 1st time'
20468,37.0,1.0,b'a Passed 1st time'
20469,35.0,1.0,b'a Passed 1st time'
20470,35.0,1.0,b'a Passed 1st time'
20471,34.0,1.0,b'a Passed 1st time'
20472,39.0,1.0,b'a Passed 1st time'
20473,41.0,1.0,b'a Passed 1st time'
20474,37.0,1.0,b'a Passed 1st time'
20475,36.0,1.0,b'a Passed 1st time'
20476,43.0,1.0,b'a Passed 1st time'
20478,36.0,1.0,b'a Passed 1st time'
20480,38.0,1.0,b'a Passed 1st time'
20481,34.0,1.0,b'b Passed 2nd time'
20482,38.0,1.0,b'a Passed 1st time'
20483,44.0,1.0,b'a Passed 1st time'
20484,37.0,1.0,b'a Passed 1st time'
20486,29.5,1.0,b'a Passed 1st time'
20487,36.0,1.0,b'a Passed 1st time'
20488,45.0,1.0,b'a Passed 1st time'
20489,34.0,1.0,b'b Passed 2nd time'
20490,42.0,1.0,b'a Passed 1st time'
20491,39.0,1.0,b'a Passed 1st time'
20493,43.0,1.0,b'a Passed 1st time'
20494,41.0,1.0,b'a Passed 1st time'
20495,31.0,1.0,b'a Passed 1st time'
20496,34.0,1.0,b'b Passed 2nd time'
20497,42.0,1.0,b'a Passed 1st time'
20498,35.0,1.0,b'a Passed 1st time'
20499,46.0,1.0,b'a Passed 1st time'
20500,43.0,1.0,b'a Passed 1st time'
20502,39.0,1.0,b'a Passed 1st time'
20503,36.0,1.0,b'a Passed 1st time'
20505,41.0,1.0,b'a Passed 1st time'
20506,28.0,1.0,b'a Passed 1st time'
20507,37.0,1.0,b'a Passed 1st time'
20508,37.0,1.0,b'a Passed 1st time'
20509,40.5,1.0,b'a Passed 1st time'
20510,36.5,1.0,b'a Passed 1st time'
